INFO buildroot.py:667:  Mock Version: 6.6
DEBUG util.py:461:    Installing       : pkgconf-m4-2.1.0-3.el10.noarch                                                                                    16/143 
DEBUG util.py:461:    Installing       : pcre2-syntax-10.44-1.el10.3.noarch                                                                                17/143 
DEBUG util.py:461:    Installing       : ncurses-base-6.4-14.20240127.el10.noarch                                                                          18/143 
DEBUG util.py:461:    Installing       : glibc-gconv-extra-2.39-58.el10_1.7.aarch64                                                                        19/143 
DEBUG util.py:461:    Running scriptlet: glibc-gconv-extra-2.39-58.el10_1.7.aarch64                                                                        19/143 
DEBUG util.py:461:    Installing       : glibc-minimal-langpack-2.39-58.el10_1.7.aarch64                                                                   20/143 
DEBUG util.py:461:    Installing       : glibc-common-2.39-58.el10_1.7.aarch64                                                                             21/143 
DEBUG util.py:461:    Running scriptlet: glibc-2.39-58.el10_1.7.aarch64                                                                                    22/143 
DEBUG util.py:461:    Installing       : glibc-2.39-58.el10_1.7.aarch64                                                                                    22/143 
DEBUG util.py:461:    Running scriptlet: glibc-2.39-58.el10_1.7.aarch64                                                                                    22/143 
DEBUG util.py:461:    Installing       : ncurses-libs-6.4-14.20240127.el10.aarch64                                                                         23/143 
DEBUG util.py:461:    Installing       : bash-5.2.26-6.el10.aarch64                                                                                        24/143 
DEBUG util.py:461:    Running scriptlet: bash-5.2.26-6.el10.aarch64                                                                                        24/143 
DEBUG util.py:461:    Installing       : zlib-ng-compat-2.2.3-3.el10_1.aarch64                                                                             25/143 
DEBUG util.py:461:    Installing       : bzip2-libs-1.0.8-25.el10.aarch64                                                                                  26/143 
DEBUG util.py:461:    Installing       : xz-libs-1:5.6.2-4.el10_0.aarch64                                                                                  27/143 
DEBUG util.py:461:    Installing       : readline-8.2-11.el10.aarch64                                                                                      28/143 
DEBUG util.py:461:    Installing       : libstdc++-14.3.1-2.1.el10.aarch64                                                                                 29/143 
DEBUG util.py:461:    Installing       : libuuid-2.40.2-15.el10_1.aarch64                                                                                  30/143 
DEBUG util.py:461:    Installing       : popt-1.19-8.el10.aarch64                                                                                          31/143 
DEBUG util.py:461:    Installing       : libblkid-2.40.2-15.el10_1.aarch64                                                                                 32/143 
DEBUG util.py:461:    Installing       : gmp-1:6.2.1-12.el10.aarch64                                                                                       33/143 
DEBUG util.py:461:    Installing       : libattr-2.5.2-5.el10.aarch64                                                                                      34/143 
DEBUG util.py:461:    Installing       : libacl-2.3.2-4.el10.aarch64                                                                                       35/143 
DEBUG util.py:461:    Installing       : libxcrypt-4.4.36-10.el10.aarch64                                                                                  36/143 
DEBUG util.py:461:    Installing       : libzstd-1.5.5-9.el10.aarch64                                                                                      37/143 
DEBUG util.py:461:    Installing       : elfutils-libelf-0.193-1.el10.rocky.0.1.aarch64                                                                    38/143 
DEBUG util.py:461:    Running scriptlet: crypto-policies-20250905-2.gitc7eb7b2.el10_1.1.noarch                                                             39/143 
DEBUG util.py:461:    Installing       : crypto-policies-20250905-2.gitc7eb7b2.el10_1.1.noarch                                                             39/143 
DEBUG util.py:461:    Running scriptlet: crypto-policies-20250905-2.gitc7eb7b2.el10_1.1.noarch                                                             39/143 
DEBUG util.py:461:    Installing       : gdbm-libs-1:1.23-13.el10.aarch64                                                                                  40/143 
DEBUG util.py:461:    Installing       : libeconf-0.6.2-4.el10.aarch64                                                                                     41/143 
DEBUG util.py:461:    Installing       : dwz-0.16-1.el10.aarch64                                                                                           42/143 
DEBUG util.py:461:    Installing       : mpfr-4.2.1-5.el10.aarch64                                                                                         43/143 
DEBUG util.py:461:    Installing       : gawk-5.3.0-6.el10.aarch64                                                                                         44/143 
DEBUG util.py:461:    Installing       : unzip-6.0-69.el10.aarch64                                                                                         45/143 
DEBUG util.py:461:    Installing       : file-libs-5.45-8.el10.aarch64                                                                                     46/143 
DEBUG util.py:461:    Installing       : file-5.45-8.el10.aarch64                                                                                          47/143 
DEBUG util.py:461:    Installing       : alternatives-1.30-2.el10.aarch64                                                                                  48/143 
DEBUG util.py:461:    Installing       : jansson-2.14-3.el10.aarch64                                                                                       49/143 
DEBUG util.py:461:    Installing       : libcap-ng-0.8.4-6.el10.aarch64                                                                                    50/143 
DEBUG util.py:461:    Installing       : audit-libs-4.0.3-4.el10.aarch64                                                                                   51/143 
DEBUG util.py:461:    Installing       : pam-libs-1.6.1-8.el10.aarch64                                                                                     52/143 
DEBUG util.py:461:    Installing       : libcap-2.69-7.el10.aarch64                                                                                        53/143 
DEBUG util.py:461:    Installing       : systemd-libs-257-13.el10.rocky.0.1.aarch64                                                                        54/143 
DEBUG util.py:461:    Installing       : libffi-3.4.4-10.el10.aarch64                                                                                      55/143 
DEBUG util.py:461:    Installing       : libsepol-3.9-1.el10.aarch64                                                                                       56/143 
DEBUG util.py:461:    Installing       : libsmartcols-2.40.2-15.el10_1.aarch64                                                                             57/143 
DEBUG util.py:461:    Installing       : libtasn1-4.20.0-1.el10.aarch64                                                                                    58/143 
DEBUG util.py:461:    Installing       : libunistring-1.1-10.el10.aarch64                                                                                  59/143 
DEBUG util.py:461:    Installing       : libidn2-2.3.7-3.el10.aarch64                                                                                      60/143 
DEBUG util.py:461:    Installing       : lua-libs-5.4.6-7.el10.aarch64                                                                                     61/143 
DEBUG util.py:461:    Installing       : lz4-libs-1.9.4-8.el10.aarch64                                                                                     62/143 
DEBUG util.py:461:    Installing       : pcre2-10.44-1.el10.3.aarch64                                                                                      63/143 
DEBUG util.py:461:    Installing       : libselinux-3.9-1.el10.aarch64                                                                                     64/143 
DEBUG util.py:461:    Installing       : sed-4.9-3.el10.aarch64                                                                                            65/143 
DEBUG util.py:461:    Installing       : findutils-1:4.10.0-5.el10.aarch64                                                                                 66/143 
DEBUG util.py:461:    Installing       : grep-3.11-10.el10.aarch64                                                                                         67/143 
DEBUG util.py:461:    Installing       : xz-1:5.6.2-4.el10_0.aarch64                                                                                       68/143 
DEBUG util.py:461:    Installing       : libmount-2.40.2-15.el10_1.aarch64                                                                                 69/143 
DEBUG util.py:461:    Installing       : util-linux-core-2.40.2-15.el10_1.aarch64                                                                          70/143 
DEBUG util.py:461:    Installing       : libsemanage-3.9-1.el10.aarch64                                                                                    71/143 
DEBUG util.py:461:    Installing       : shadow-utils-2:4.15.0-8.el10.aarch64                                                                              72/143 
DEBUG util.py:461:    Running scriptlet: libutempter-1.2.1-15.el10.aarch64                                                                                 73/143 
DEBUG util.py:461:    Installing       : libutempter-1.2.1-15.el10.aarch64                                                                                 73/143 
DEBUG util.py:461:    Installing       : tar-2:1.35-9.el10_1.aarch64                                                                                       74/143 
DEBUG util.py:461:    Installing       : zstd-1.5.5-9.el10.aarch64                                                                                         75/143 
DEBUG util.py:461:    Installing       : libpsl-0.21.5-6.el10.aarch64                                                                                      76/143 
DEBUG util.py:461:    Installing       : p11-kit-0.25.5-7.el10.aarch64                                                                                     77/143 
DEBUG util.py:461:    Installing       : p11-kit-trust-0.25.5-7.el10.aarch64                                                                               78/143 
DEBUG util.py:461:    Running scriptlet: p11-kit-trust-0.25.5-7.el10.aarch64                                                                               78/143 
DEBUG util.py:461:    Installing       : zip-3.0-45.el10.aarch64                                                                                           79/143 
DEBUG util.py:461:    Installing       : cyrus-sasl-lib-2.1.28-29.el10.aarch64                                                                             80/143 
DEBUG util.py:461:    Installing       : gdbm-1:1.23-13.el10.aarch64                                                                                       81/143 
DEBUG util.py:461:    Installing       : libfdisk-2.40.2-15.el10_1.aarch64                                                                                 82/143 
DEBUG util.py:461:    Installing       : libxml2-2.12.5-9.el10_0.aarch64                                                                                   83/143 
DEBUG util.py:461:    Installing       : bzip2-1.0.8-25.el10.aarch64                                                                                       84/143 
DEBUG util.py:461:    Installing       : sqlite-libs-3.46.1-5.el10_1.aarch64                                                                               85/143 
DEBUG util.py:461:    Installing       : ed-1.20-5.el10.aarch64                                                                                            86/143 
DEBUG util.py:461:    Installing       : patch-2.7.6-26.el10.aarch64                                                                                       87/143 
DEBUG util.py:461:    Installing       : elfutils-default-yama-scope-0.193-1.el10.rocky.0.1.noarch                                                         88/143 
DEBUG util.py:461:    Running scriptlet: elfutils-default-yama-scope-0.193-1.el10.rocky.0.1.noarch                                                         88/143 
DEBUG util.py:461:    Installing       : cpio-2.15-3.el10.aarch64                                                                                          89/143 
DEBUG util.py:461:    Installing       : diffutils-3.10-8.el10.aarch64                                                                                     90/143 
DEBUG util.py:461:    Installing       : json-c-0.18-3.el10.aarch64                                                                                        91/143 
DEBUG util.py:461:    Installing       : keyutils-libs-1.6.3-5.el10.aarch64                                                                                92/143 
DEBUG util.py:461:    Installing       : libbrotli-1.1.0-7.el10_1.aarch64                                                                                  93/143 
DEBUG util.py:461:    Installing       : libcom_err-1.47.1-4.el10.aarch64                                                                                  94/143 
DEBUG util.py:461:    Installing       : libgomp-14.3.1-2.1.el10.aarch64                                                                                   95/143 
DEBUG util.py:461:    Installing       : libnghttp2-1.64.0-2.el10.aarch64                                                                                  96/143 
DEBUG util.py:461:    Installing       : libpkgconf-2.1.0-3.el10.aarch64                                                                                   97/143 
DEBUG util.py:461:    Installing       : pkgconf-2.1.0-3.el10.aarch64                                                                                      98/143 
DEBUG util.py:461:    Installing       : pkgconf-pkg-config-2.1.0-3.el10.aarch64                                                                           99/143 
DEBUG util.py:461:    Installing       : libverto-0.3.2-10.el10.aarch64                                                                                   100/143 
DEBUG util.py:461:    Installing       : libssh-config-0.11.1-5.el10_1.noarch                                                                             101/143 
DEBUG util.py:461:    Installing       : coreutils-common-9.5-6.el10.aarch64                                                                              102/143 
DEBUG util.py:461:    Installing       : openssl-fips-provider-1:3.5.1-7.el10_1.aarch64                                                                   103/143 
DEBUG util.py:461:    Installing       : openssl-libs-1:3.5.1-7.el10_1.aarch64                                                                            104/143 
DEBUG util.py:461:    Installing       : coreutils-9.5-6.el10.aarch64                                                                                     105/143 
DEBUG util.py:461:    Running scriptlet: ca-certificates-2025.2.80_v9.0.305-102.el10.noarch                                                               106/143 
DEBUG util.py:461:    Installing       : ca-certificates-2025.2.80_v9.0.305-102.el10.noarch                                                               106/143 
DEBUG util.py:461:    Running scriptlet: ca-certificates-2025.2.80_v9.0.305-102.el10.noarch                                                               106/143 
DEBUG util.py:461:    Installing       : authselect-libs-1.5.0-8.el10.aarch64                                                                             107/143 
DEBUG util.py:461:    Installing       : gzip-1.13-3.el10.aarch64                                                                                         108/143 
DEBUG util.py:461:    Installing       : cracklib-2.9.11-8.el10.aarch64                                                                                   109/143 
DEBUG util.py:461:    Installing       : krb5-libs-1.21.3-8.el10_0.aarch64                                                                                110/143 
DEBUG util.py:461:    Installing       : libarchive-3.7.7-4.el10_0.aarch64                                                                                111/143 
DEBUG util.py:461:    Installing       : libssh-0.11.1-5.el10_1.aarch64                                                                                   112/143 
DEBUG util.py:461:    Installing       : cracklib-dicts-2.9.11-8.el10.aarch64                                                                             113/143 
DEBUG util.py:461:    Installing       : libpwquality-1.4.5-12.el10.aarch64                                                                               114/143 
DEBUG util.py:461:    Installing       : pam-1.6.1-8.el10.aarch64                                                                                         115/143 
DEBUG util.py:461:    Installing       : libevent-2.1.12-16.el10.aarch64                                                                                  116/143 
DEBUG util.py:461:    Installing       : openldap-2.6.9-1.el10.aarch64                                                                                    117/143 
DEBUG util.py:461:    Installing       : libcurl-8.12.1-2.el10_1.2.aarch64                                                                                118/143 
DEBUG util.py:461:    Installing       : elfutils-libs-0.193-1.el10.rocky.0.1.aarch64                                                                     119/143 
DEBUG util.py:461:    Installing       : elfutils-debuginfod-client-0.193-1.el10.rocky.0.1.aarch64                                                        120/143 
DEBUG util.py:461:    Installing       : binutils-gold-2.41-58.el10_1.2.aarch64                                                                           121/143 
DEBUG util.py:461:    Running scriptlet: binutils-gold-2.41-58.el10_1.2.aarch64                                                                           121/143 
DEBUG util.py:461:    Installing       : binutils-2.41-58.el10_1.2.aarch64                                                                                122/143 
DEBUG util.py:461:    Running scriptlet: binutils-2.41-58.el10_1.2.aarch64                                                                                122/143 
DEBUG util.py:461:    Installing       : elfutils-0.193-1.el10.rocky.0.1.aarch64                                                                          123/143 
DEBUG util.py:461:    Installing       : gdb-minimal-16.3-2.el10.aarch64                                                                                  124/143 
DEBUG util.py:461:    Installing       : debugedit-5.1-8.el10.aarch64                                                                                     125/143 
DEBUG util.py:461:    Installing       : curl-8.12.1-2.el10_1.2.aarch64                                                                                   126/143 
DEBUG util.py:461:    Installing       : rpm-sequoia-1.9.0.3-1.el10_1.aarch64                                                                             127/143 
DEBUG util.py:461:    Installing       : rpm-libs-4.19.1.1-20.el10.aarch64                                                                                128/143 
DEBUG util.py:461:    Running scriptlet: rpm-4.19.1.1-20.el10.aarch64                                                                                     129/143 
DEBUG util.py:461:    Installing       : rpm-4.19.1.1-20.el10.aarch64                                                                                     129/143 
DEBUG util.py:461:    Installing       : efi-srpm-macros-6-7.el10.noarch                                                                                  130/143 
DEBUG util.py:461:    Installing       : lua-srpm-macros-1-15.el10.noarch                                                                                 131/143 
DEBUG util.py:461:    Installing       : rpm-build-libs-4.19.1.1-20.el10.aarch64                                                                          132/143 
DEBUG util.py:461:    Installing       : fonts-srpm-macros-1:2.0.5-18.el10.noarch                                                                         133/143 
DEBUG util.py:461:    Installing       : forge-srpm-macros-0.4.0-6.el10.noarch                                                                            134/143 
DEBUG util.py:461:    Installing       : go-srpm-macros-3.6.0-7.el10_1.noarch                                                                             135/143 
DEBUG util.py:461:    Installing       : python-srpm-macros-3.12-10.el10.noarch                                                                           136/143 
DEBUG util.py:461:    Installing       : redhat-rpm-config-293-1.el10.rocky.0.2.noarch                                                                    137/143 
DEBUG util.py:461:    Installing       : rpm-build-4.19.1.1-20.el10.aarch64                                                                               138/143 
DEBUG util.py:461:    Installing       : pyproject-srpm-macros-1.16.2-1.el10.noarch                                                                       139/143 
DEBUG util.py:461:    Installing       : util-linux-2.40.2-15.el10_1.aarch64                                                                              140/143 
DEBUG util.py:461:    Running scriptlet: util-linux-2.40.2-15.el10_1.aarch64                                                                              140/143 
DEBUG util.py:461:    Installing       : authselect-1.5.0-8.el10.aarch64                                                                                  141/143 
DEBUG util.py:461:    Installing       : which-2.21-44.el10_0.aarch64                                                                                     142/143 
DEBUG util.py:461:    Installing       : info-7.1-6.el10.aarch64                                                                                          143/143 
DEBUG util.py:461:    Running scriptlet: filesystem-3.18-17.el10.aarch64                                                                                  143/143 
DEBUG util.py:461:    Running scriptlet: ca-certificates-2025.2.80_v9.0.305-102.el10.noarch                                                               143/143 
DEBUG util.py:461:    Running scriptlet: authselect-libs-1.5.0-8.el10.aarch64                                                                             143/143 
DEBUG util.py:461:    Running scriptlet: rpm-4.19.1.1-20.el10.aarch64                                                                                     143/143 
DEBUG util.py:461:    Running scriptlet: info-7.1-6.el10.aarch64                                                                                          143/143 
DEBUG util.py:461:  Installed:
DEBUG util.py:461:    alternatives-1.30-2.el10.aarch64                                      audit-libs-4.0.3-4.el10.aarch64                                      
DEBUG util.py:461:    authselect-1.5.0-8.el10.aarch64                                       authselect-libs-1.5.0-8.el10.aarch64                                 
DEBUG util.py:461:    basesystem-11-22.el10.noarch                                          bash-5.2.26-6.el10.aarch64                                           
DEBUG util.py:461:    binutils-2.41-58.el10_1.2.aarch64                                     binutils-gold-2.41-58.el10_1.2.aarch64                               
DEBUG util.py:461:    bzip2-1.0.8-25.el10.aarch64                                           bzip2-libs-1.0.8-25.el10.aarch64                                     
DEBUG util.py:461:    ca-certificates-2025.2.80_v9.0.305-102.el10.noarch                    coreutils-9.5-6.el10.aarch64                                         
DEBUG util.py:461:    coreutils-common-9.5-6.el10.aarch64                                   cpio-2.15-3.el10.aarch64                                             
DEBUG util.py:461:    cracklib-2.9.11-8.el10.aarch64                                        cracklib-dicts-2.9.11-8.el10.aarch64                                 
DEBUG util.py:461:    crypto-policies-20250905-2.gitc7eb7b2.el10_1.1.noarch                 curl-8.12.1-2.el10_1.2.aarch64                                       
DEBUG util.py:461:    cyrus-sasl-lib-2.1.28-29.el10.aarch64                                 debugedit-5.1-8.el10.aarch64                                         
DEBUG util.py:461:    diffutils-3.10-8.el10.aarch64                                         dwz-0.16-1.el10.aarch64                                              
DEBUG util.py:461:    ed-1.20-5.el10.aarch64                                                efi-srpm-macros-6-7.el10.noarch                                      
DEBUG util.py:461:    elfutils-0.193-1.el10.rocky.0.1.aarch64                               elfutils-debuginfod-client-0.193-1.el10.rocky.0.1.aarch64            
DEBUG util.py:461:    elfutils-default-yama-scope-0.193-1.el10.rocky.0.1.noarch             elfutils-libelf-0.193-1.el10.rocky.0.1.aarch64                       
DEBUG util.py:461:    elfutils-libs-0.193-1.el10.rocky.0.1.aarch64                          file-5.45-8.el10.aarch64                                             
DEBUG util.py:461:    file-libs-5.45-8.el10.aarch64                                         filesystem-3.18-17.el10.aarch64                                      
DEBUG util.py:461:    findutils-1:4.10.0-5.el10.aarch64                                     fonts-srpm-macros-1:2.0.5-18.el10.noarch                             
DEBUG util.py:461:    forge-srpm-macros-0.4.0-6.el10.noarch                                 gawk-5.3.0-6.el10.aarch64                                            
DEBUG util.py:461:    gdb-minimal-16.3-2.el10.aarch64                                       gdbm-1:1.23-13.el10.aarch64                                          
DEBUG util.py:461:    gdbm-libs-1:1.23-13.el10.aarch64                                      glibc-2.39-58.el10_1.7.aarch64                                       
DEBUG util.py:461:    glibc-common-2.39-58.el10_1.7.aarch64                                 glibc-gconv-extra-2.39-58.el10_1.7.aarch64                           
DEBUG util.py:461:    glibc-minimal-langpack-2.39-58.el10_1.7.aarch64                       gmp-1:6.2.1-12.el10.aarch64                                          
DEBUG util.py:461:    go-srpm-macros-3.6.0-7.el10_1.noarch                                  grep-3.11-10.el10.aarch64                                            
DEBUG util.py:461:    gzip-1.13-3.el10.aarch64                                              info-7.1-6.el10.aarch64                                              
DEBUG util.py:461:    jansson-2.14-3.el10.aarch64                                           json-c-0.18-3.el10.aarch64                                           
DEBUG util.py:461:    kernel-srpm-macros-1.0-26.el10.noarch                                 keyutils-libs-1.6.3-5.el10.aarch64                                   
DEBUG util.py:461:    krb5-libs-1.21.3-8.el10_0.aarch64                                     libacl-2.3.2-4.el10.aarch64                                          
DEBUG util.py:461:    libarchive-3.7.7-4.el10_0.aarch64                                     libattr-2.5.2-5.el10.aarch64                                         
DEBUG util.py:461:    libblkid-2.40.2-15.el10_1.aarch64                                     libbrotli-1.1.0-7.el10_1.aarch64                                     
DEBUG util.py:461:    libcap-2.69-7.el10.aarch64                                            libcap-ng-0.8.4-6.el10.aarch64                                       
DEBUG util.py:461:    libcom_err-1.47.1-4.el10.aarch64                                      libcurl-8.12.1-2.el10_1.2.aarch64                                    
DEBUG util.py:461:    libeconf-0.6.2-4.el10.aarch64                                         libevent-2.1.12-16.el10.aarch64                                      
DEBUG util.py:461:    libfdisk-2.40.2-15.el10_1.aarch64                                     libffi-3.4.4-10.el10.aarch64                                         
DEBUG util.py:461:    libgcc-14.3.1-2.1.el10.aarch64                                        libgomp-14.3.1-2.1.el10.aarch64                                      
DEBUG util.py:461:    libidn2-2.3.7-3.el10.aarch64                                          libmount-2.40.2-15.el10_1.aarch64                                    
DEBUG util.py:461:    libnghttp2-1.64.0-2.el10.aarch64                                      libpkgconf-2.1.0-3.el10.aarch64                                      
DEBUG util.py:461:    libpsl-0.21.5-6.el10.aarch64                                          libpwquality-1.4.5-12.el10.aarch64                                   
DEBUG util.py:461:    libselinux-3.9-1.el10.aarch64                                         libsemanage-3.9-1.el10.aarch64                                       
DEBUG util.py:461:    libsepol-3.9-1.el10.aarch64                                           libsmartcols-2.40.2-15.el10_1.aarch64                                
DEBUG util.py:461:    libssh-0.11.1-5.el10_1.aarch64                                        libssh-config-0.11.1-5.el10_1.noarch                                 
DEBUG util.py:461:    libstdc++-14.3.1-2.1.el10.aarch64                                     libtasn1-4.20.0-1.el10.aarch64                                       
DEBUG util.py:461:    libunistring-1.1-10.el10.aarch64                                      libutempter-1.2.1-15.el10.aarch64                                    
DEBUG util.py:461:    libuuid-2.40.2-15.el10_1.aarch64                                      libverto-0.3.2-10.el10.aarch64                                       
DEBUG util.py:461:    libxcrypt-4.4.36-10.el10.aarch64                                      libxml2-2.12.5-9.el10_0.aarch64                                      
DEBUG util.py:461:    libzstd-1.5.5-9.el10.aarch64                                          lua-libs-5.4.6-7.el10.aarch64                                        
DEBUG util.py:461:    lua-srpm-macros-1-15.el10.noarch                                      lz4-libs-1.9.4-8.el10.aarch64                                        
DEBUG util.py:461:    mpfr-4.2.1-5.el10.aarch64                                             ncurses-base-6.4-14.20240127.el10.noarch                             
DEBUG util.py:461:    ncurses-libs-6.4-14.20240127.el10.aarch64                             ocaml-srpm-macros-10-4.el10.noarch                                   
DEBUG util.py:461:    openblas-srpm-macros-2-19.el10.noarch                                 openldap-2.6.9-1.el10.aarch64                                        
DEBUG util.py:461:    openssl-fips-provider-1:3.5.1-7.el10_1.aarch64                        openssl-libs-1:3.5.1-7.el10_1.aarch64                                
DEBUG util.py:461:    p11-kit-0.25.5-7.el10.aarch64                                         p11-kit-trust-0.25.5-7.el10.aarch64                                  
DEBUG util.py:461:    package-notes-srpm-macros-0.5-13.el10.noarch                          pam-1.6.1-8.el10.aarch64                                             
DEBUG util.py:461:    pam-libs-1.6.1-8.el10.aarch64                                         patch-2.7.6-26.el10.aarch64                                          
DEBUG util.py:461:    pcre2-10.44-1.el10.3.aarch64                                          pcre2-syntax-10.44-1.el10.3.noarch                                   
DEBUG util.py:461:    perl-srpm-macros-1-57.el10.noarch                                     pkgconf-2.1.0-3.el10.aarch64                                         
DEBUG util.py:461:    pkgconf-m4-2.1.0-3.el10.noarch                                        pkgconf-pkg-config-2.1.0-3.el10.aarch64                              
DEBUG util.py:461:    popt-1.19-8.el10.aarch64                                              publicsuffix-list-dafsa-20240107-5.el10.noarch                       
DEBUG util.py:461:    pyproject-srpm-macros-1.16.2-1.el10.noarch                            python-srpm-macros-3.12-10.el10.noarch                               
DEBUG util.py:461:    qt6-srpm-macros-6.9.1-1.el10.noarch                                   readline-8.2-11.el10.aarch64                                         
DEBUG util.py:461:    redhat-rpm-config-293-1.el10.rocky.0.2.noarch                         rocky-gpg-keys-10.1-1.4.el10.noarch                                  
DEBUG util.py:461:    rocky-release-10.1-1.4.el10.noarch                                    rocky-repos-10.1-1.4.el10.noarch                                     
DEBUG util.py:461:    rpm-4.19.1.1-20.el10.aarch64                                          rpm-build-4.19.1.1-20.el10.aarch64                                   
DEBUG util.py:461:    rpm-build-libs-4.19.1.1-20.el10.aarch64                               rpm-libs-4.19.1.1-20.el10.aarch64                                    
DEBUG util.py:461:    rpm-sequoia-1.9.0.3-1.el10_1.aarch64                                  rust-toolset-srpm-macros-1.88.0-1.el10.noarch                        
DEBUG util.py:461:    sed-4.9-3.el10.aarch64                                                setup-2.14.5-7.el10.noarch                                           
DEBUG util.py:461:    shadow-utils-2:4.15.0-8.el10.aarch64                                  sqlite-libs-3.46.1-5.el10_1.aarch64                                  
DEBUG util.py:461:    systemd-libs-257-13.el10.rocky.0.1.aarch64                            tar-2:1.35-9.el10_1.aarch64                                          
DEBUG util.py:461:    unzip-6.0-69.el10.aarch64                                             util-linux-2.40.2-15.el10_1.aarch64                                  
DEBUG util.py:461:    util-linux-core-2.40.2-15.el10_1.aarch64                              which-2.21-44.el10_0.aarch64                                         
DEBUG util.py:461:    xz-1:5.6.2-4.el10_0.aarch64                                           xz-libs-1:5.6.2-4.el10_0.aarch64                                     
DEBUG util.py:461:    zip-3.0-45.el10.aarch64                                               zlib-ng-compat-2.2.3-3.el10_1.aarch64                                
DEBUG util.py:461:    zstd-1.5.5-9.el10.aarch64                                            
DEBUG util.py:461:  Complete!
DEBUG util.py:608:  Child return code was: 0
DEBUG util.py:183:  kill orphans in chroot /var/lib/mock/rocky-10-aarch64/root
DEBUG util.py:183:  kill orphans in chroot /var/lib/mock/rocky-10-aarch64-bootstrap/root/var/lib/mock/rocky-10-aarch64/root
DEBUG util.py:634:  child environment: None
DEBUG util.py:556:  Executing command: ['/bin/umount', '-n', '-l', '/var/lib/mock/rocky-10-aarch64-bootstrap/root/var/lib/mock/rocky-10-aarch64/root'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'C.UTF-8'} and shell False
DEBUG util.py:608:  Child return code was: 0
DEBUG util.py:634:  child environment: None
DEBUG util.py:556:  Executing command: ['/bin/umount', '-n', '-l', '/var/lib/mock/rocky-10-aarch64-bootstrap/root/var/lib/mock/rocky-10-aarch64/root'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'C.UTF-8'} and shell False
DEBUG util.py:608:  Child return code was: 0
DEBUG file_util.py:30:  touching file: /var/lib/mock/rocky-10-aarch64/root/etc/os-release
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/rocky-10-aarch64/root/builddir/build
DEBUG file_util.py:21:  created dir: /var/lib/mock/rocky-10-aarch64/root/builddir/build
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/rocky-10-aarch64/root/builddir/build/RPMS
DEBUG file_util.py:21:  created dir: /var/lib/mock/rocky-10-aarch64/root/builddir/build/RPMS
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/rocky-10-aarch64/root/builddir/build/SPECS
DEBUG file_util.py:21:  created dir: /var/lib/mock/rocky-10-aarch64/root/builddir/build/SPECS
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/rocky-10-aarch64/root/builddir/build/SRPMS
DEBUG file_util.py:21:  created dir: /var/lib/mock/rocky-10-aarch64/root/builddir/build/SRPMS
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/rocky-10-aarch64/root/builddir/build/SOURCES
DEBUG file_util.py:21:  created dir: /var/lib/mock/rocky-10-aarch64/root/builddir/build/SOURCES
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/rocky-10-aarch64/root/builddir/build/BUILD
DEBUG file_util.py:21:  created dir: /var/lib/mock/rocky-10-aarch64/root/builddir/build/BUILD
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/rocky-10-aarch64/root/builddir/build/BUILDROOT
DEBUG file_util.py:21:  created dir: /var/lib/mock/rocky-10-aarch64/root/builddir/build/BUILDROOT
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/rocky-10-aarch64/root/builddir/build/originals
DEBUG file_util.py:21:  created dir: /var/lib/mock/rocky-10-aarch64/root/builddir/build/originals
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/rocky-10-aarch64/root/builddir
DEBUG util.py:634:  child environment: None
DEBUG util.py:556:  Executing command: ['userdel', '-f', 'mockbuild', '--prefix', '/var/lib/mock/rocky-10-aarch64/root'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'C.UTF-8'} and shell False
DEBUG util.py:459:  userdel: user 'mockbuild' does not exist
DEBUG util.py:608:  Child return code was: 6
DEBUG util.py:634:  child environment: None
DEBUG util.py:556:  Executing command: ['groupdel', 'mock', '--prefix', '/var/lib/mock/rocky-10-aarch64/root'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'C.UTF-8'} and shell False
DEBUG util.py:459:  groupdel: group 'mock' does not exist
DEBUG util.py:608:  Child return code was: 6
DEBUG util.py:634:  child environment: None
